datetime,count
2011-07-23 06:00:00,34.41
2011-07-23 07:00:00,69.18
2011-07-23 08:00:00,162.36
2011-07-23 09:00:00,220.23
2011-07-23 10:00:00,291.26
2011-07-23 11:00:00,329.36
2011-07-23 12:00:00,361.66
2011-07-23 13:00:00,353.85
2011-07-23 14:00:00,352.27
2011-07-23 15:00:00,355.05
2011-07-23 16:00:00,394.51
2011-07-23 17:00:00,379.94
2011-07-23 18:00:00,371.91
2011-07-23 19:00:00,312.87
2011-07-23 20:00:00,294.01
2011-07-23 21:00:00,237.43
2011-07-23 22:00:00,202.06
2011-07-23 23:00:00,143.17
2011-07-24 00:00:00,116.85
2011-07-24 01:00:00,93.3
2011-07-24 02:00:00,83.52
2011-07-24 03:00:00,32.74
2011-07-24 04:00:00,8.91
2011-07-24 05:00:00,9.96
2011-07-24 06:00:00,22.71
2011-07-24 07:00:00,64.37
2011-07-24 08:00:00,110.47
2011-07-24 09:00:00,190.84
2011-07-24 10:00:00,296.44
2011-07-24 11:00:00,333.61
2011-07-24 12:00:00,364.88
2011-07-24 13:00:00,353.37
2011-07-24 14:00:00,343.42
2011-07-24 15:00:00,338.84
2011-07-24 16:00:00,374.43
2011-07-24 17:00:00,374.755
2011-07-24 18:00:00,370.74
2011-07-24 19:00:00,332.62
2011-07-24 20:00:00,264.33
2011-07-24 21:00:00,216.79
2011-07-24 22:00:00,158.66
2011-07-24 23:00:00,86.77
2011-07-25 00:00:00,42.26
2011-07-25 01:00:00,15.2
2011-07-25 02:00:00,7.12
2011-07-25 03:00:00,6.11
2011-07-25 04:00:00,6.69
2011-07-25 05:00:00,21.13
2011-07-25 06:00:00,116.02
2011-07-25 07:00:00,308.91
2011-07-25 08:00:00,412.36
2011-07-25 09:00:00,197.28
2011-07-25 10:00:00,121.22
2011-07-25 11:00:00,127.21
2011-07-25 12:00:00,158.71
2011-07-25 13:00:00,147.93
2011-07-25 14:00:00,119.27
2011-07-25 15:00:00,115.39
2011-07-25 16:00:00,196.73
2011-07-25 17:00:00,463.98
2011-07-25 18:00:00,463.69
2011-07-25 19:00:00,393.26
2011-07-25 20:00:00,292.19
2011-07-25 21:00:00,147.41
2011-07-25 22:00:00,128.21
2011-07-25 23:00:00,66.54
2011-07-26 00:00:00,28.74
2011-07-26 01:00:00,16.78
2011-07-26 02:00:00,8.39
2011-07-26 03:00:00,4.57
2011-07-26 04:00:00,5.88
2011-07-26 05:00:00,23.79
2011-07-26 06:00:00,112.86
2011-07-26 07:00:00,306.64
2011-07-26 08:00:00,422.49
2011-07-26 09:00:00,191.8
2011-07-26 10:00:00,131.19
2011-07-26 11:00:00,145.56
2011-07-26 12:00:00,194.0
2011-07-26 13:00:00,196.85
2011-07-26 14:00:00,169.35
2011-07-26 15:00:00,163.68
2011-07-26 16:00:00,276.61
2011-07-26 17:00:00,547.58
2011-07-26 18:00:00,510.49
2011-07-26 19:00:00,368.63
2011-07-26 20:00:00,289.27
2011-07-26 21:00:00,235.3
2011-07-26 22:00:00,165.13
2011-07-26 23:00:00,76.45
2011-07-27 00:00:00,43.29
2011-07-27 01:00:00,17.4
2011-07-27 02:00:00,10.34
2011-07-27 03:00:00,4.51
2011-07-27 04:00:00,5.56
2011-07-27 05:00:00,27.83
2011-07-27 06:00:00,112.92
2011-07-27 07:00:00,300.43
2011-07-27 08:00:00,439.92
2011-07-27 09:00:00,196.06
2011-07-27 10:00:00,123.64
2011-07-27 11:00:00,144.89
2011-07-27 12:00:00,200.6
2011-07-27 13:00:00,189.17
2011-07-27 14:00:00,164.27
2011-07-27 15:00:00,176.29
2011-07-27 16:00:00,272.19
2011-07-27 17:00:00,566.41
2011-07-27 18:00:00,550.32
2011-07-27 19:00:00,395.56
2011-07-27 20:00:00,294.97
2011-07-27 21:00:00,224.53
2011-07-27 22:00:00,165.27
2011-07-27 23:00:00,85.2
2011-07-28 00:00:00,46.89
2011-07-28 01:00:00,23.07
2011-07-28 02:00:00,9.68
2011-07-28 03:00:00,6.84
2011-07-28 04:00:00,6.58
2011-07-28 05:00:00,28.21
2011-07-28 06:00:00,111.45
2011-07-28 07:00:00,308.94
2011-07-28 08:00:00,416.86
2011-07-28 09:00:00,191.1
2011-07-28 10:00:00,116.6
2011-07-28 11:00:00,130.38
2011-07-28 12:00:00,160.27
2011-07-28 13:00:00,148.27
2011-07-28 14:00:00,160.75
2011-07-28 15:00:00,153.54
2011-07-28 16:00:00,249.99
2011-07-28 17:00:00,517.39
2011-07-28 18:00:00,495.25
2011-07-28 19:00:00,373.44
2011-07-28 20:00:00,284.75
2011-07-28 21:00:00,210.9
2011-07-28 22:00:00,162.32
2011-07-28 23:00:00,123.916
2011-07-29 00:00:00,58.62
2011-07-29 01:00:00,29.29
2011-07-29 02:00:00,19.29
2011-07-29 03:00:00,7.03
2011-07-29 04:00:00,6.91
2011-07-29 05:00:00,24.49
2011-07-29 06:00:00,104.75
2011-07-29 07:00:00,295.65
2011-07-29 08:00:00,439.53
2011-07-29 09:00:00,224.66
2011-07-29 10:00:00,143.33
2011-07-29 11:00:00,166.55
2011-07-29 12:00:00,186.07
2011-07-29 13:00:00,183.73
2011-07-29 14:00:00,180.98
2011-07-29 15:00:00,183.66
2011-07-29 16:00:00,323.68
2011-07-29 17:00:00,482.93
2011-07-29 18:00:00,468.13
2011-07-29 19:00:00,365.36
2011-07-29 20:00:00,273.096
2011-07-29 21:00:00,238.8
2011-07-29 22:00:00,197.74
2011-07-29 23:00:00,144.48
2011-07-30 00:00:00,125.86
2011-07-30 01:00:00,89.21
2011-07-30 02:00:00,70.05
2011-07-30 03:00:00,33.21
2011-07-30 04:00:00,10.86
2011-07-30 05:00:00,11.68
2011-07-30 06:00:00,30.48
2011-07-30 07:00:00,56.95
2011-07-30 08:00:00,141.46
2011-07-30 09:00:00,225.93
2011-07-30 10:00:00,292.9
2011-07-30 11:00:00,338.64
2011-07-30 12:00:00,386.04
2011-07-30 13:00:00,374.11
2011-07-30 14:00:00,358.49
2011-07-30 15:00:00,352.28
2011-07-30 16:00:00,393.66
2011-07-30 17:00:00,378.37
2011-07-30 18:00:00,364.335
2011-07-30 19:00:00,364.54
2011-07-30 20:00:00,270.25
2011-07-30 21:00:00,237.93
2011-07-30 22:00:00,198.28
2011-07-30 23:00:00,142.63
2011-07-31 00:00:00,118.79
2011-07-31 01:00:00,98.72
2011-07-31 02:00:00,85.64
2011-07-31 03:00:00,32.07
2011-07-31 04:00:00,7.27
2011-07-31 05:00:00,9.38
2011-07-31 06:00:00,22.85
2011-07-31 07:00:00,66.05
2011-07-31 08:00:00,112.18
2011-07-31 09:00:00,175.76
2011-07-31 10:00:00,275.25
2011-07-31 11:00:00,334.55
2011-07-31 12:00:00,373.24
2011-07-31 13:00:00,367.57
2011-07-31 14:00:00,352.87
2011-07-31 15:00:00,348.25
2011-07-31 16:00:00,372.05
2011-07-31 17:00:00,371.185
2011-07-31 18:00:00,367.08
2011-07-31 19:00:00,322.14
2011-07-31 20:00:00,258.85
2011-07-31 21:00:00,223.19
2011-07-31 22:00:00,152.57
2011-07-31 23:00:00,82.03
2011-08-20 00:00:00,114.01
2011-08-20 01:00:00,88.49
2011-08-20 02:00:00,72.67
2011-08-20 03:00:00,32.19
2011-08-20 04:00:00,9.35
2011-08-20 05:00:00,17.55
2011-08-20 06:00:00,24.1
2011-08-20 07:00:00,47.48
2011-08-20 08:00:00,119.89
2011-08-20 09:00:00,201.92
2011-08-20 10:00:00,283.85
2011-08-20 11:00:00,379.68
2011-08-20 12:00:00,382.64
2011-08-20 13:00:00,375.32
2011-08-20 14:00:00,399.04
2011-08-20 15:00:00,392.45
2011-08-20 16:00:00,390.22
2011-08-20 17:00:00,392.50666666666666
2011-08-20 18:00:00,372.55
2011-08-20 19:00:00,343.24
2011-08-20 20:00:00,283.63
2011-08-20 21:00:00,211.86
2011-08-20 22:00:00,164.44
2011-08-20 23:00:00,134.86
2011-08-21 00:00:00,126.53
2011-08-21 01:00:00,82.26
2011-08-21 02:00:00,71.84
2011-08-21 03:00:00,38.97
2011-08-21 04:00:00,7.98
2011-08-21 05:00:00,9.41
2011-08-21 06:00:00,12.54
2011-08-21 07:00:00,44.06
2011-08-21 08:00:00,93.61
2011-08-21 09:00:00,187.76
2011-08-21 10:00:00,277.92
2011-08-21 11:00:00,334.18
2011-08-21 12:00:00,378.79
2011-08-21 13:00:00,398.07
2011-08-21 14:00:00,290.89
2011-08-21 15:00:00,301.48
2011-08-21 16:00:00,304.86
2011-08-21 17:00:00,239.06
2011-08-21 18:00:00,242.96
2011-08-21 19:00:00,316.31
2011-08-21 20:00:00,221.7
2011-08-21 21:00:00,198.85
2011-08-21 22:00:00,161.46
2011-08-21 23:00:00,94.06
2011-08-22 00:00:00,30.36
2011-08-22 01:00:00,16.11
2011-08-22 02:00:00,12.48
2011-08-22 03:00:00,5.66
2011-08-22 04:00:00,6.41
2011-08-22 05:00:00,26.43
2011-08-22 06:00:00,106.91
2011-08-22 07:00:00,296.4
2011-08-22 08:00:00,386.83
2011-08-22 09:00:00,199.15
2011-08-22 10:00:00,119.12
2011-08-22 11:00:00,159.02
2011-08-22 12:00:00,173.11
2011-08-22 13:00:00,166.7
2011-08-22 14:00:00,173.59
2011-08-22 15:00:00,176.09
2011-08-22 16:00:00,289.13
2011-08-22 17:00:00,554.07
2011-08-22 18:00:00,543.34
2011-08-22 19:00:00,401.81
2011-08-22 20:00:00,310.38
2011-08-22 21:00:00,215.24
2011-08-22 22:00:00,111.94
2011-08-22 23:00:00,83.41
2011-08-23 00:00:00,30.51
2011-08-23 01:00:00,15.58
2011-08-23 02:00:00,9.38
2011-08-23 03:00:00,4.98
2011-08-23 04:00:00,5.16
2011-08-23 05:00:00,25.19
2011-08-23 06:00:00,114.22
2011-08-23 07:00:00,323.22
2011-08-23 08:00:00,466.26
2011-08-23 09:00:00,206.56
2011-08-23 10:00:00,126.71
2011-08-23 11:00:00,147.74
2011-08-23 12:00:00,205.51
2011-08-23 13:00:00,193.49
2011-08-23 14:00:00,172.27
2011-08-23 15:00:00,176.04
2011-08-23 16:00:00,299.31
2011-08-23 17:00:00,590.7
2011-08-23 18:00:00,572.01
2011-08-23 19:00:00,398.72
2011-08-23 20:00:00,292.64
2011-08-23 21:00:00,221.0
2011-08-23 22:00:00,166.79
2011-08-23 23:00:00,76.2
2011-08-24 00:00:00,38.18
2011-08-24 01:00:00,16.9
2011-08-24 02:00:00,9.38
2011-08-24 03:00:00,5.95
2011-08-24 04:00:00,7.86
2011-08-24 05:00:00,26.29
2011-08-24 06:00:00,114.45
2011-08-24 07:00:00,327.9
2011-08-24 08:00:00,422.46
2011-08-24 09:00:00,207.26
2011-08-24 10:00:00,124.2
2011-08-24 11:00:00,160.1
2011-08-24 12:00:00,188.74
2011-08-24 13:00:00,182.8
2011-08-24 14:00:00,178.39
2011-08-24 15:00:00,177.7
2011-08-24 16:00:00,276.59
2011-08-24 17:00:00,550.57
2011-08-24 18:00:00,537.93
2011-08-24 19:00:00,366.72
2011-08-24 20:00:00,274.39
2011-08-24 21:00:00,205.59
2011-08-24 22:00:00,159.11
2011-08-24 23:00:00,102.19
2011-08-25 00:00:00,47.66
2011-08-25 01:00:00,22.09
2011-08-25 02:00:00,8.58
2011-08-25 03:00:00,6.89
2011-08-25 04:00:00,6.87
2011-08-25 05:00:00,27.87
2011-08-25 06:00:00,103.75
2011-08-25 07:00:00,283.63
2011-08-25 08:00:00,430.22
2011-08-25 09:00:00,212.41
2011-08-25 10:00:00,124.35
2011-08-25 11:00:00,95.1
2011-08-25 12:00:00,109.26
2011-08-25 13:00:00,126.74
2011-08-25 14:00:00,153.36
2011-08-25 15:00:00,161.7
2011-08-25 16:00:00,212.3
2011-08-25 17:00:00,364.31
2011-08-25 18:00:00,361.62
2011-08-25 19:00:00,285.36
2011-08-25 20:00:00,239.57
2011-08-25 21:00:00,207.64
2011-08-25 22:00:00,137.5
2011-08-25 23:00:00,111.56833333333333
2011-08-26 00:00:00,60.57
2011-08-26 01:00:00,23.9
2011-08-26 02:00:00,11.57
2011-08-26 03:00:00,5.99
2011-08-26 04:00:00,4.88
2011-08-26 05:00:00,20.51
2011-08-26 06:00:00,96.18
2011-08-26 07:00:00,271.73
2011-08-26 08:00:00,415.34
2011-08-26 09:00:00,212.39
2011-08-26 10:00:00,157.09
2011-08-26 11:00:00,164.54
2011-08-26 12:00:00,223.05
2011-08-26 13:00:00,231.65
2011-08-26 14:00:00,201.58
2011-08-26 15:00:00,207.59
2011-08-26 16:00:00,337.03
2011-08-26 17:00:00,503.86
2011-08-26 18:00:00,416.74
2011-08-26 19:00:00,310.34
2011-08-26 20:00:00,240.57
2011-08-26 21:00:00,208.41
2011-08-26 22:00:00,156.63
2011-08-26 23:00:00,135.79
2011-08-27 00:00:00,117.1
2011-08-27 01:00:00,79.45
2011-08-27 02:00:00,61.04
2011-08-27 03:00:00,35.87
2011-08-27 04:00:00,8.77
2011-08-27 05:00:00,10.84
2011-08-27 06:00:00,28.52
2011-08-27 07:00:00,54.47
2011-08-27 08:00:00,151.99
2011-08-27 09:00:00,157.35
2011-08-27 10:00:00,206.81
2011-08-27 11:00:00,231.68
2011-08-27 12:00:00,258.47
2011-08-27 13:00:00,304.96
2011-08-27 14:00:00,237.7
2011-08-27 15:00:00,244.46
2011-08-27 16:00:00,175.76
2011-08-27 17:00:00,148.43
2011-08-28 07:00:00,54.45
2011-08-28 08:00:00,111.83
2011-08-28 09:00:00,206.57
2011-08-28 10:00:00,291.44
2011-08-28 11:00:00,374.58
2011-08-28 12:00:00,417.41
2011-08-28 13:00:00,446.17
2011-08-28 14:00:00,406.83
2011-08-28 15:00:00,397.38
2011-08-28 16:00:00,377.43
2011-08-28 17:00:00,405.9375
2011-08-28 18:00:00,394.5608333333333
2011-08-28 19:00:00,338.72
2011-08-28 20:00:00,258.85
2011-08-28 21:00:00,204.84
2011-08-28 22:00:00,152.9
2011-08-28 23:00:00,89.0
2011-08-29 00:00:00,37.88
2011-08-29 01:00:00,13.2
2011-08-29 02:00:00,9.36
2011-08-29 03:00:00,6.98
2011-08-29 04:00:00,6.15
2011-08-29 05:00:00,24.26
2011-08-29 06:00:00,111.77
2011-08-29 07:00:00,308.11
2011-08-29 08:00:00,403.73
2011-08-29 09:00:00,199.93
2011-08-29 10:00:00,119.66
2011-08-29 11:00:00,159.04
2011-08-29 12:00:00,197.98
2011-08-29 13:00:00,202.01
2011-08-29 14:00:00,187.58
2011-08-29 15:00:00,181.98
2011-08-29 16:00:00,301.54
2011-08-29 17:00:00,547.86
2011-08-29 18:00:00,534.6
2011-08-29 19:00:00,404.27
2011-08-29 20:00:00,299.74
2011-08-29 21:00:00,216.36
2011-08-29 22:00:00,140.88
2011-08-29 23:00:00,68.98
2011-08-30 00:00:00,36.22
2011-08-30 01:00:00,14.19
2011-08-30 02:00:00,7.01
2011-08-30 03:00:00,5.31
2011-08-30 04:00:00,7.01
2011-08-30 05:00:00,22.3
2011-08-30 06:00:00,115.25
2011-08-30 07:00:00,339.09
2011-08-30 08:00:00,461.85
2011-08-30 09:00:00,201.23
2011-08-30 10:00:00,128.21
2011-08-30 11:00:00,155.01
2011-08-30 12:00:00,195.57
2011-08-30 13:00:00,196.01
2011-08-30 14:00:00,178.45
2011-08-30 15:00:00,176.62
2011-08-30 16:00:00,304.44
2011-08-30 17:00:00,587.28
2011-08-30 18:00:00,553.19
2011-08-30 19:00:00,395.73
2011-08-30 20:00:00,309.8
2011-08-30 21:00:00,202.04
2011-08-30 22:00:00,167.38
2011-08-30 23:00:00,74.66
2011-08-31 00:00:00,31.87
2011-08-31 01:00:00,15.05
2011-08-31 02:00:00,8.55
2011-08-31 03:00:00,9.41
2011-08-31 04:00:00,8.47
2011-08-31 05:00:00,25.67
2011-08-31 06:00:00,113.29
2011-08-31 07:00:00,342.32
2011-08-31 08:00:00,438.46
2011-08-31 09:00:00,208.92
2011-08-31 10:00:00,129.04
2011-08-31 11:00:00,144.84
2011-08-31 12:00:00,205.59
2011-08-31 13:00:00,200.5
2011-08-31 14:00:00,176.75
2011-08-31 15:00:00,174.84
2011-08-31 16:00:00,292.64
2011-08-31 17:00:00,594.87
2011-08-31 18:00:00,551.9
2011-08-31 19:00:00,370.39
2011-08-31 20:00:00,305.7
2011-08-31 21:00:00,216.3
2011-08-31 22:00:00,153.96
2011-08-31 23:00:00,76.46
2011-09-20 00:00:00,33.48
2011-09-20 01:00:00,12.1
2011-09-20 02:00:00,4.26
2011-09-20 03:00:00,4.52
2011-09-20 04:00:00,4.99
2011-09-20 05:00:00,20.44
2011-09-20 06:00:00,100.57
2011-09-20 07:00:00,276.47
2011-09-20 08:00:00,255.09
2011-09-20 09:00:00,136.74
2011-09-20 10:00:00,74.92
2011-09-20 11:00:00,71.91
2011-09-20 12:00:00,59.46
2011-09-20 13:00:00,65.45
2011-09-20 14:00:00,92.24
2011-09-20 15:00:00,169.43
2011-09-20 16:00:00,226.33
2011-09-20 17:00:00,372.93
2011-09-20 18:00:00,373.66
2011-09-20 19:00:00,267.3
2011-09-20 20:00:00,167.37
2011-09-20 21:00:00,121.85
2011-09-20 22:00:00,131.23
2011-09-20 23:00:00,63.79
2011-09-21 00:00:00,27.26
2011-09-21 01:00:00,11.23
2011-09-21 02:00:00,8.48
2011-09-21 03:00:00,4.17
2011-09-21 04:00:00,4.76
2011-09-21 05:00:00,15.36
2011-09-21 06:00:00,82.63
2011-09-21 07:00:00,252.04
2011-09-21 08:00:00,339.38
2011-09-21 09:00:00,110.79
2011-09-21 10:00:00,85.39
2011-09-21 11:00:00,92.7
2011-09-21 12:00:00,164.17
2011-09-21 13:00:00,166.59
2011-09-21 14:00:00,154.68
2011-09-21 15:00:00,166.21
2011-09-21 16:00:00,285.88
2011-09-21 17:00:00,465.99
2011-09-21 18:00:00,385.12
2011-09-21 19:00:00,179.45
2011-09-21 20:00:00,123.53
2011-09-21 21:00:00,87.85
2011-09-21 22:00:00,113.8
2011-09-21 23:00:00,67.34
2011-09-22 00:00:00,28.86
2011-09-22 01:00:00,12.42
2011-09-22 02:00:00,7.77
2011-09-22 03:00:00,4.69
2011-09-22 04:00:00,4.41
2011-09-22 05:00:00,17.33
2011-09-22 06:00:00,86.73
2011-09-22 07:00:00,277.14
2011-09-22 08:00:00,311.56
2011-09-22 09:00:00,142.73
2011-09-22 10:00:00,107.44
2011-09-22 11:00:00,102.36
2011-09-22 12:00:00,122.71
2011-09-22 13:00:00,129.74
2011-09-22 14:00:00,124.17
2011-09-22 15:00:00,135.79
2011-09-22 16:00:00,280.83
2011-09-22 17:00:00,389.29
2011-09-22 18:00:00,315.24
2011-09-22 19:00:00,222.36
2011-09-22 20:00:00,125.57
2011-09-22 21:00:00,95.6
2011-09-22 22:00:00,113.67
2011-09-22 23:00:00,84.85
2011-09-23 00:00:00,33.1
2011-09-23 01:00:00,20.11
2011-09-23 02:00:00,12.12
2011-09-23 03:00:00,5.75
2011-09-23 04:00:00,4.81
2011-09-23 05:00:00,16.79
2011-09-23 06:00:00,89.15
2011-09-23 07:00:00,158.48
2011-09-23 08:00:00,245.98
2011-09-23 09:00:00,119.26
2011-09-23 10:00:00,89.51
2011-09-23 11:00:00,92.11
2011-09-23 12:00:00,98.92
2011-09-23 13:00:00,113.1
2011-09-23 14:00:00,112.59
2011-09-23 15:00:00,98.24
2011-09-23 16:00:00,223.3
2011-09-23 17:00:00,216.64
2011-09-23 18:00:00,208.99
2011-09-23 19:00:00,207.32
2011-09-23 20:00:00,183.62
2011-09-23 21:00:00,122.49
2011-09-23 22:00:00,141.88
2011-09-23 23:00:00,97.6
2011-09-24 00:00:00,102.75
2011-09-24 01:00:00,72.28
2011-09-24 02:00:00,68.63
2011-09-24 03:00:00,36.94
2011-09-24 04:00:00,9.59
2011-09-24 05:00:00,12.96
2011-09-24 06:00:00,17.96
2011-09-24 07:00:00,58.76
2011-09-24 08:00:00,150.83
2011-09-24 09:00:00,138.95
2011-09-24 10:00:00,252.76
2011-09-24 11:00:00,292.04
2011-09-24 12:00:00,352.61
2011-09-24 13:00:00,365.49
2011-09-24 14:00:00,363.27
2011-09-24 15:00:00,366.25
2011-09-24 16:00:00,318.02
2011-09-24 17:00:00,280.58
2011-09-24 18:00:00,281.04
2011-09-24 19:00:00,249.26
2011-09-24 20:00:00,199.16
2011-09-24 21:00:00,150.74
2011-09-24 22:00:00,130.92
2011-09-24 23:00:00,106.69
2011-09-25 00:00:00,97.59
2011-09-25 01:00:00,75.48
2011-09-25 02:00:00,69.93
2011-09-25 03:00:00,35.31
2011-09-25 04:00:00,9.15
2011-09-25 05:00:00,16.24
2011-09-25 06:00:00,15.41
2011-09-25 07:00:00,56.05
2011-09-25 08:00:00,129.0
2011-09-25 09:00:00,143.43
2011-09-25 10:00:00,254.56
2011-09-25 11:00:00,319.36
2011-09-25 12:00:00,359.47
2011-09-25 13:00:00,351.26
2011-09-25 14:00:00,360.38
2011-09-25 15:00:00,362.65
2011-09-25 16:00:00,369.2
2011-09-25 17:00:00,267.595
2011-09-25 18:00:00,265.6
2011-09-25 19:00:00,226.73
2011-09-25 20:00:00,202.16
2011-09-25 21:00:00,125.37
2011-09-25 22:00:00,136.12
2011-09-25 23:00:00,103.6
2011-09-26 00:00:00,27.27
2011-09-26 01:00:00,12.27
2011-09-26 02:00:00,6.65
2011-09-26 03:00:00,4.12
2011-09-26 04:00:00,5.16
2011-09-26 05:00:00,19.43
2011-09-26 06:00:00,94.75
2011-09-26 07:00:00,282.6
2011-09-26 08:00:00,312.18
2011-09-26 09:00:00,182.68
2011-09-26 10:00:00,99.46
2011-09-26 11:00:00,108.87
2011-09-26 12:00:00,130.92
2011-09-26 13:00:00,159.6
2011-09-26 14:00:00,161.13
2011-09-26 15:00:00,166.33
2011-09-26 16:00:00,290.47
2011-09-26 17:00:00,535.63
2011-09-26 18:00:00,355.72
2011-09-26 19:00:00,252.51
2011-09-26 20:00:00,180.09
2011-09-26 21:00:00,135.03
2011-09-26 22:00:00,135.48
2011-09-26 23:00:00,68.25
2011-09-27 00:00:00,29.79
2011-09-27 01:00:00,12.49
2011-09-27 02:00:00,8.21
2011-09-27 03:00:00,3.88
2011-09-27 04:00:00,4.49
2011-09-27 05:00:00,16.43
2011-09-27 06:00:00,100.29
2011-09-27 07:00:00,287.42
2011-09-27 08:00:00,394.5
2011-09-27 09:00:00,181.23
2011-09-27 10:00:00,78.97
2011-09-27 11:00:00,103.03
2011-09-27 12:00:00,112.17
2011-09-27 13:00:00,162.73
2011-09-27 14:00:00,123.75
2011-09-27 15:00:00,114.38
2011-09-27 16:00:00,209.51
2011-09-27 17:00:00,221.49
2011-09-27 18:00:00,218.28
2011-09-27 19:00:00,203.97
2011-09-27 20:00:00,232.97
2011-09-27 21:00:00,180.68
2011-09-27 22:00:00,132.03
2011-09-27 23:00:00,69.31
2011-09-28 00:00:00,29.67
2011-09-28 01:00:00,12.78
2011-09-28 02:00:00,7.04
2011-09-28 03:00:00,4.85
2011-09-28 04:00:00,7.11
2011-09-28 05:00:00,17.15
2011-09-28 06:00:00,59.51
2011-09-28 07:00:00,118.49
2011-09-28 08:00:00,250.39
2011-09-28 09:00:00,144.24
2011-09-28 10:00:00,82.86
2011-09-28 11:00:00,107.69
2011-09-28 12:00:00,121.23
2011-09-28 13:00:00,162.13
2011-09-28 14:00:00,168.66
2011-09-28 15:00:00,165.52
2011-09-28 16:00:00,294.37
2011-09-28 17:00:00,549.44
2011-09-28 18:00:00,380.72
2011-09-28 19:00:00,261.81
2011-09-28 20:00:00,150.01
2011-09-28 21:00:00,131.45
2011-09-28 22:00:00,131.78
2011-09-28 23:00:00,68.16
2011-09-29 00:00:00,27.46
2011-09-29 01:00:00,13.22
2011-09-29 02:00:00,6.5
2011-09-29 03:00:00,5.33
2011-09-29 04:00:00,5.79
2011-09-29 05:00:00,21.17
2011-09-29 06:00:00,113.92
2011-09-29 07:00:00,303.58
2011-09-29 08:00:00,449.02
2011-09-29 09:00:00,219.31
2011-09-29 10:00:00,127.74
2011-09-29 11:00:00,159.89
2011-09-29 12:00:00,211.6
2011-09-29 13:00:00,199.82
2011-09-29 14:00:00,190.13
2011-09-29 15:00:00,187.02
2011-09-29 16:00:00,283.79
2011-09-29 17:00:00,544.53
2011-09-29 18:00:00,543.94
2011-09-29 19:00:00,370.62
2011-09-29 20:00:00,249.16
2011-09-29 21:00:00,198.3
2011-09-29 22:00:00,131.16
2011-09-29 23:00:00,95.735
2011-09-30 00:00:00,50.54
2011-09-30 01:00:00,26.47
2011-09-30 02:00:00,13.02
2011-09-30 03:00:00,5.92
2011-09-30 04:00:00,5.86
2011-09-30 05:00:00,27.3
2011-09-30 06:00:00,95.88
2011-09-30 07:00:00,285.05
2011-09-30 08:00:00,449.77
2011-09-30 09:00:00,213.48
2011-09-30 10:00:00,177.15
2011-09-30 11:00:00,202.74
2011-09-30 12:00:00,249.08
2011-09-30 13:00:00,261.46
2011-09-30 14:00:00,268.84
2011-09-30 15:00:00,258.23
2011-09-30 16:00:00,357.15
2011-09-30 17:00:00,534.64
2011-09-30 18:00:00,475.26
2011-09-30 19:00:00,277.61
2011-09-30 20:00:00,198.37
2011-09-30 21:00:00,172.83
2011-09-30 22:00:00,115.49
2011-09-30 23:00:00,114.39
2011-10-20 00:00:00,27.06
2011-10-20 01:00:00,15.31
2011-10-20 02:00:00,9.14
2011-10-20 03:00:00,5.26
2011-10-20 04:00:00,5.52
2011-10-20 05:00:00,27.26
2011-10-20 06:00:00,83.03
2011-10-20 07:00:00,286.4
2011-10-20 08:00:00,426.46
2011-10-20 09:00:00,224.05
2011-10-20 10:00:00,146.72
2011-10-20 11:00:00,138.54
2011-10-20 12:00:00,168.69
2011-10-20 13:00:00,165.67
2011-10-20 14:00:00,152.42
2011-10-20 15:00:00,150.82
2011-10-20 16:00:00,242.48
2011-10-20 17:00:00,394.95
2011-10-20 18:00:00,376.27
2011-10-20 19:00:00,239.92
2011-10-20 20:00:00,197.86
2011-10-20 21:00:00,127.1
2011-10-20 22:00:00,108.16
2011-10-20 23:00:00,84.02
2011-10-21 00:00:00,52.07
2011-10-21 01:00:00,23.79
2011-10-21 02:00:00,13.09
2011-10-21 03:00:00,6.22
2011-10-21 04:00:00,5.315
2011-10-21 05:00:00,27.19
2011-10-21 06:00:00,90.49
2011-10-21 07:00:00,257.83
2011-10-21 08:00:00,413.11
2011-10-21 09:00:00,216.92
2011-10-21 10:00:00,170.22
2011-10-21 11:00:00,190.33
2011-10-21 12:00:00,242.45
2011-10-21 13:00:00,222.09
2011-10-21 14:00:00,240.95
2011-10-21 15:00:00,230.07
2011-10-21 16:00:00,308.81
2011-10-21 17:00:00,408.09
2011-10-21 18:00:00,372.17
2011-10-21 19:00:00,230.65
2011-10-21 20:00:00,172.81
2011-10-21 21:00:00,128.79
2011-10-21 22:00:00,115.28
2011-10-21 23:00:00,93.53
2011-10-22 00:00:00,77.3
2011-10-22 01:00:00,65.56
2011-10-22 02:00:00,52.21
2011-10-22 03:00:00,24.72
2011-10-22 04:00:00,6.72
2011-10-22 05:00:00,6.11
2011-10-22 06:00:00,21.65
2011-10-22 07:00:00,51.7
2011-10-22 08:00:00,104.43
2011-10-22 09:00:00,167.36
2011-10-22 10:00:00,225.45
2011-10-22 11:00:00,260.78
2011-10-22 12:00:00,321.09
2011-10-22 13:00:00,341.85
2011-10-22 14:00:00,321.87
2011-10-22 15:00:00,336.5
2011-10-22 16:00:00,341.18
2011-10-22 17:00:00,263.68
2011-10-22 18:00:00,227.25
2011-10-22 19:00:00,193.33
2011-10-22 20:00:00,146.6
2011-10-22 21:00:00,121.14
2011-10-22 22:00:00,110.76
2011-10-22 23:00:00,83.43
2011-10-23 00:00:00,98.92
